product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,about_product,user_id,user_name,review_title,discount_amount_rupees
B0B84KSH3X,Wipro Vesta 1200 Watt GD203 Heavyweight Automatic Dry Iron| Quick Heat Up| Anti bacterial German Weilburger Double Coated Black Soleplate |2 Years Warranty,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",1049.0,1950.0,46,3.8,250,Heavy performance dry iron - 1200 Watt to back up heavy weight performance with power|Soleplate with the double coating of Anti Bacterial Weiberger German Soleplate for wrinkle free smooth and crisp ironing|Stylish & Ergonomic design with a heavy soleplate ensuring class to your wardrobe and style|Five mode temprature dial that is customized for all your fabric in your wardrobe|Integrated with 1200 Watt superfast heating element that ensures faster heating and ironing,"AH7OT4IUCAKFYCPJ3SVLAHV7E2YA,AGONNWZMRQZR2JDLNKFLAK4V62LA,AEDJK6VC42VWN3SJOPPI4V5HAQMA,AEPUEHEXXNFRXCCSK4F3VL5ZKDMA,AFJYPDELIA7MLTKDWYGQSYIGZWZQ,AFBKP77TRJAYCQFMO54ZJU6HRZOQ,AHW6RLKKGIEJSPBA5GGRWAX6Y2IA,AEE4RPNGOYPSBZXDRDNG5JR7KMTQ","S.saravanan,Mukesh,sanjay kumar,Khadar badha,Mahender,balvan singh,sathish annabathula,Ajmat","Good,Seems to be good,Good,Fake replacement.they didn't come to receive the product.with out replacement.,Nice,Product is pretty good quality but taflon coating is not durable,It's work worthy,Amazing and good quality",901.0
B08HLC7Z3G,"Inalsa Electric Kettle Prism Inox - 1350 W with LED Illumination & Boro-Silicate Body, 1.8 L Capacity along with Cordless Base, 2 Year Warranty (Black)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|Kettle&ToasterSets,1182.0,2995.0,61,4.2,5178,"1. QUICK BOIL: Prism Inox comes with 1350W power that boils water in just 5-10 minutes & prepares hot tea, delicious cocoa, or instant soup in short time. 2. SUPERIOR QUALITY: Made with the finest quality Borosilicate Glass which resists scratching and scuffing. 3. LED ILLUMINATION & WATER LEVEL INDICATION: Blue LED keeps you informed about your kettle being switch on. Fill the water tank easily and precisely with the water level indication. 4. LARGE CAPACITY: With large-capacity of 1.8 L you can make multiple cups of tea or coffee at the same time.","AHA4YQ5UYLOP7A7T2KRK6ULD7LJA,AFJ2JLBLHGYGNKRMGAKXPGKHFUOA,AG5EGPN7G64EYA3BQOZNNJI3EROQ,AEBCZJWGP66A67PNQTG6AIEZSJDA,AFFTDH4LXE4M5K6ZMJSFFPGBSQ7Q,AFYXCGFUYNSPE2MMMHPCDDG3MPKQ,AGL3XBRQVHEAAZH4M5E3ATNQV6AQ,AF7V57LV5NFKILFRLD7MPSVBKOAQ","Vikram das,SANJAY,Sanjeev,Neelu Srivastava,Amazon Customer,Flora.bebo.vidyarthi,Azhaan Khan,Amazon Customer","An affordable electric kettle with stylish look,Elegant looks, glass finish awesome, starts heating quickly,Great product,After three months it stopped working,Not a quality product and bogus customer service,Ok ok,Switch to Inalsa after Borosil,Fantastic kettle, makes life so easy and convenient.",1813.0
B0BN6M3TCM,"VRPRIME Lint Roller Lint Remover for Clothes, Pet | 360 Sheets Reusable Sticky Easy-Tear Sheet Brush for Clothes, Furniture, Carpet, Dog Fur, Sweater, Dust & Dirt (4 Rolls - 90 Sheet Each Roll)","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",499.0,999.0,50,4.6,79,"??CLEAN CLOTHES EVERY TIME??? : Our lint roller has an extra sticky formula that helps you easily collect fuzz, fluff, and bobble balls from your pants, clothes, and fabrics without damaging the material.|??2X EXTRA STICKINESS???: VRPRIME offers 200% more pick-up per strong adhesive sheet for a quick and effective way to remove annoying pet hair, lint, and debris. You will save time and effort in removing stubborn hair and fuzzy bits from your clothes, sofa, furniture, car, carpet, etc.|??TOTAL 360 SHEETS??? : VRPRIME lint rollers come with 1 reusable ergonomic grip handles that comfortably fit in your hand, four refills of 90 sticky easy peel off spiraled sheets. Total 360 sheets in one package with great value.|??MULTI FUNCTION??? : The fluff remover is not limited to just clothing and garments, it also is your perfect tool to remove dog hair, cat hair, pet fur, fluff, fuzz, and lint from furniture, upholstery, bedding, car seats, etc.|??EASY TO PEEL OFF DESIGN ???: New improvement on cutting makes peeling off sheets extremely easy, you can start a new sheet from the top or bottom freely and tear off the sheets easily after use.|??A MUST-HAVE CLEANING TOOL???: VRPRIME dog lint remover for clothes can help pick up any shards or dirts from small spaces that a vacuum cleaner can never reach. Adhesive remover is especially effective for removing pet hair. It??s great for keeping clothes and furniture like couches, carpets, and curtains clean from debris in everyday life.You will never regret having Lint Roller pet fur remover.","AG56BWR4QA24HMU37HCG7LXA5BIQ,AHPMTDLBF66SKRERYCJJ64OIT4RQ,AHSJSRYF6IDDAO3GFP2JDGW7AQPA,AFHFQZ4WRMY2BZ2M6EPZVRTWARHQ,AHLRT2VIZ5O7U6K7UG7P25P4S4UQ,AE6GNTASF4AF7GAW767UV2OON4EQ,AHNKJGN4LTDD3CFDIWZS5XNYZCGQ,AHWPHJR3F3WBWRACB5PHHTRKXYEQ","Kindle Customer,Naval Kishor Rustagi,Sudha,sajal,Prabhleen loyal,satyam bansal,Prabhjot,Rajesh Maurya","Superb,Very helpful and great quality,Exactly what it says on the tin,A must product for pet parents,Must purchase if u have pet...,Totally worth it,Good product,Easy to use and usefull prody",500.0
B01L6MT7E0,"Philips AC1215/20 Air purifier, removes 99.97% airborne pollutants, 4-stage filtration with True HEPA filter (white)","Home&Kitchen|Heating,Cooling&AirQuality|AirPurifiers|HEPAAirPurifiers",8799.0,11995.0,27,4.1,4157,"Philips is the No.1 Brand in Air Purifiers in India (Source: Euromonitor International Limited; Consumer Appliances 2020ED)|VITASHIELD INTELLIGENT PURIFICATION: Automatically senses air quality and removes 99.97% airborne pollutants as small as 0.003 microns, 800 times smaller than PM 2.5|FAST PURIFICATION: Purifies a standard room in just 12 minutes with a CADR of 270 m3/hour (Standard room size is 18 ft by 12 ft with an 8 ft ceiling height). Recommended room area: up to 250 sq ft.|3 STAGE FILTRATION: Air Purifier processes the air through pre filter, activated carbon filter & TRUE HEPA Filter|REAL TIME AIR QUALITY FEEDBACK: It provides feedback through 4-color air quality indicator|AIRMID CERTIFICATION: Removes 99.9% bacteria and viruses, tested to remove airborne H1N1 virus|ECARF CERTIFICATION: Removes 99.99% pollen and house dust mites, Allergy friendly quality tested by ECARF|AUTO-AMBIENT LIGHTING : Adjusts the light levels of the device in according to the light in the room in Night Mode","AHLGRFI7QX34GNBZPPXAU3XDMUEA,AGJBEJ5UYM34YEAF3O66X6ZXMJ3Q,AGCNLEMAO7Y3K2HRVTJUR46ADX4A,AHF6WK7M75GMQD5UBU5KL3CYR3PA,AFUNWCVYZL6R7BTREUZR3HWRTULA,AGJZZHGM6QJ3Q2IZZAMN3QRM2YAQ,AHNE2UTXIV6QYFTLJCK7NJQ3UFQA,AH5PIM77X6TCBZ2GSUQO474JGLZQ","Tushar A.,Indu bala,Partho,T. SAIPRASAD,RVA,abhijeet kumar,Yogesh Sansanwal,Rajeshwari Dhanabalan","Good Performing Air Purifier at a Decent Price,Value for money,Nothing earth shaking about this product!,It is good,Great product.,The product is working nicely and worth buying product.,Writing after 1.5 years pros cons solution and trics do read my reviews and vote,Works but no use",3196.0
B0B9F9PT8R,"Eopora PTC Ceramic Fast Heating Room Heater for Bedroom, 1500/1000 Watts Room Heater for Home, Electric Heater, Electric Fan Heater for Home Office Bedroom (White)","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters",1529.0,2999.0,49,3.3,29,"???PTC CERAMIC CHIP HEATING TECHNOLOGY: The EOPORA heater is powered by PTC ceramic chip heating technology with 1 second instant heat, which can heat a room faster and quickly and efficiently heating can quickly cover your office or room in minutes.|???2 TEMPERATURE ADJUSTMENT MODES: High Heat (1500w) / Low Heat (1000w).The button on the back can control low temperature/off/high temperature, which is convenient to use.Our space heater features 2 different heat settings (LOW, HIGH).You can switch between different modes more flexibly according to different environments.|???TIP-OVER PROTECTION & OVER-HEAT PROTECTION: Room heater automatically turn off if they accidentally tip over, perfect for houses with kids and pets. When the heater overheats, the overheat protection will also automatically shut down the heater, making it safer for you to use.|???LOW NOISE TO USE: Room heaters have noise levels below 50 dB. Our room heater can provide warmth without interruption for the spaces you need to study, read, work and sleep.|???PERFECT FOR YOUR HOME OR OFFICE: The compact and portable design combined with the ergonomic built-in handle, will allow you to easily move your space heater to any room you want. Make sure your office, kitchen, bedroom, guest room, study or living room is nice and warm.|???1 YEAR WARRANTY: Eopora PTC Ceramic Fast Heating Room Heater has professional after -sales service and 12 -month warranty. If you have any questions or doubts, please contact us, we will solve your problems as soon as possible.","AFK6D62HRZSHP5W3DE5QGYUYJQEA,AEG62TH65UKTMBXY5MS2T7JD3YLA,AFE3JGTSN4WFROSWXKY5BS2E77CA,AF4O3IAKZFWV4LN6IOTADZX7OCLA,AHPA3OCFQE5RUJGCDKC535BV6YGQ,AG2AYRDUZHKLWJ3J2OL2K2UTOQUQ,AG3B6XNLKK4GGFYPW4JEYBG577CQ,AGPQHMB6XWAURLOJA57DPCU4HQ7A","alok tripathi,Ashish Thakur,Yash Gupta,Arun Sharma,Zoeena D.,Naveen Sharma,Dr. Kakati,DC TIWARI","Very beautiful heater but costly and less useful,Decent with some flaws,Good product.... Easy to handle...,I won't recommend it!!,Value for Money Product,Good Product,Low quality heater,Everything as per the description.",1470.0
B0883LQJ6B,"Usha Goliath GO1200WG Heavy Weight 1200-Watt Dry Iron, 1.8 Kg(Red)","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",1199.0,1690.0,29,4.2,4580,"Heavy 1.8 kg for effective ironing|power 1200 W for faster heating|Dual Coating Weilberger Gold soleplate for durability|1.8 m long cord length for better reach. Spray : No|360 deg swivel cord, Fully covered convenient plastic body|Overheat safety protection|Indicator light for readiness","AFQAXRM4XEA72PNIMWCW2F53ISWA,AE5VPGHORHY2ZU5RW6B3AEL4CFJQ,AGHHTIPESD2S56DORYF5DK7VWAVA,AGNUZ45QI5DHUL6EFTEDFWHH5TSA,AF265F7UPZDF6O6JA5OZNC4BMURQ,AH7ATUCWGGF2CFH6O2B6JAZLH3RA,AEIRF32A5JCOXLBOHRARCTNE6KPQ,AGOOI3OO3V3Q6GB74PMJ7HCTB2FA","Subanathan,Vaibhav.Vichare,Naveen Kumar,Prosanta Das,Sudarshan Singh Rawat,Periyasamy,Raju,Prashanth Gangula","Nice,Heavy weight and good product.,Value for money,Looks good one but returned,I like it and good product,Super build quality,Nothing,Best iron box",491.0
B099Z83VRC,"Wipro Vesta Electric Egg Boiler, 360 Watts, 3 Boiling Modes, Stainless Steel Body and Heating Plate, Boils up to 7 Eggs at a time, Automatic Shut Down, White, Standard (VB021070)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|EggBoilers,1052.0,1790.0,41,4.3,1404,"Wipro Vesta Electric Egg Boiler Machine boils 7 eggs at a time with easy and quick one-touch operation for a healthy and convenient breakfast in minutes|Wipro Vesta Egg Boiler comes with a stainless -steel heating plate, which evenly distributes heat to help you get perfectly boiled eggs within minutes|Boiling eggs in different modes is not easy as it soundsThis is the reason why Wipro Vesta Egg Boiler can easily boil eggs in three different modes- soft, hard and medium|Use the provided measuring cup to add water according to your preference and number of eggs you want|To avoid accidents or over boiling, Wipro Vesta Egg Boiler comes with a special feature which automatically shuts off after boiling eggs for the convenience of the users","AHBB6UBYHJ5FH2BUFQ2BCXHWQFJQ,AH2UMMYPAYXHX6PU4LADMKJEC6JA,AGCAHYB2PF6PZ6ADYFBM4IUMHEWA,AF6YTIKZWCOBJ5AI5DKRWFCSJWTQ,AF6PBVLOWTG4JSSUS3O2ADTEU2PA,AGKY5D26F5Z4S4EY7Q2FG7M4QRMQ,AEM3TDYU6QQQOU6MOR2LYJQMYOSA,AH7MUE7NGNKQPXN6GNFGRKRYBETQ","Adwait Kulkarni,Divya Singh,The Best Bike,Deepak Suryavanshi,Sonu kholiya,Likhitha,Mukesh Sharma,Maddy","Very easy and handy to use,Good to have for boiled eggs.,Superb,Effortless,Wanderful,Good,Not good,Can consider for purchase",738.0
B00S9BSJC8,Philips Viva Collection HR1832/00 1.5-Litre400-Watt Juicer (Ink Black),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Juicers,6499.0,8995.0,28,4.3,2810,"This product does not require installation. please contact brand customer care for any product related queires. Please contact_us on: [1800-102-2929]|Material housing: ABS Plastic and Material jug: PP Plastic|Material pulp container and pusher: ABS, SAN|Drip stop, compact design, QuickClean technology, smooth and easy to clean, Frequency: 50/60 Hz|Direct serve, QuickClean sieve and can see-through pulp container|Make up to 1.5 litre in one go|Integrated pulp container","AG6N6OO4GIHAHRVNERRTV3FJA2BQ,AGUT3AOM4QV4CVXBGHHRMGYHB2IQ,AEQM4DMINJG5GCYEMHZBJESHCUYQ,AFOMBT36JVCMN5RXXPMIO23GE7QQ,AEQRYFSSX35ZFP64C2CHBDYS7WMA,AEKYBUI6YRXCCRTV4YZ3WJYPVRDQ,AHZGHAB5A4VIMHKF2QTICSYPMJHA,AEKJ4CW4KMMDYM2WT5PLCNTRBS4A","manian,surjeet,ANUPAM BHASIN,Capt Milind Kumar,SwordFish,kunal lalit kaistha,Vinay,Razat","Beyond expected,Good,Perfect Juicer - Very User Friendly in usage,User friendly and convenient to use for fresh juice,Excellent Little Juicer! Fast and Easy to Clean. Produces Very Good Quality Juice,Premium juicer,Good however...,Most effective and convinient juicer i Ever had",2496.0
B0B4SJKRDF,Kitchenwell Multipurpose Portable Electronic Digital Weighing Scale Weight Machine | Weight Machine | 10 Kg,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales|DigitalScales,239.0,239.0,0,4.3,7,"Package : 1 Weighing Scale|Easy To Use|Durable to use .|Convenient weighing unit switch, data lock . Over load indication, auto power off after 120 seconds without any operation. Easy to Use.|LCD back light, easy to read value at day and night","AGP5YURZQ6W2GKYILORIGKB3NDUQ,AEPAZYTLJQKDOZBSNB35SQF6CMUQ,AHDSX7NV3NZQB2NZ4RLIOBKUOMYQ,AEDL37BWW4MEOIJFCGUXHFUQRXGQ,AFJN6RLNPLI6R42GH7IMYMMOXGMA,AERJQGP7X4KVPD26I4WOZDDP23KQ","Dinesh,Rajesh Thakur,Kiran chaudhary,Shyam Kotecha,bhupender,Evangeline Lydia","Good quality scale but I got defective piece,Nice product....,Product is very good ???,About product,Must buy,Great device for kitchen",0.0
B0BM4KTNL1,"FIGMENT Handheld Milk Frother Rechargeable, 3-Speed Electric Frother for Coffee with 2 Whisks and Coffee Decoration Tool, Coffee Frother Mixer, CRESCENT ENTERPRISES VRW0.50BK (A1)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,699.0,1599.0,56,4.7,1729,"??Rechargeable Multi-Function Milk Frother???The Milk Frother comes with two Whisk-Heads attached to the handle - the Spring Whisk-Head is for making milk&coffee foam, the Balloon Whisk-Head is for beating eggs|??High Quality???The product is made of food-grade 304 stainless steel and ABS; The rechargeable built-in Lithium Battery is powerful and can help you make things faster and more efficient - You can make a full cup of milk foam in about 15 seconds|??Detachable Design???The two whisk-heads are detachable, so it is easy for you to change, clean and store|??One-Touch Operation and Three-Staged Speed???It is very easy for you to operate our Milk Frother: Just push the switch button once for stage 1 - low speed, twice for stage 2 - medium speed and three times for stage 3 - high speed; If you push the switch button for 2 seconds, the power will be turned off","AGMHHTX7GPWHZAUTEYQOFEEDFMDQ,AEJJGJQCIEPL3ZBNULVUVLVKOYXQ,AE4OWRO7RHZKT3HIJCC6NFJLVADQ,AFNKAJQG5UVDCWBGEMKQPVUCML5A,AFPC2CK5YPZDPLO3ETPC5XMMYIGQ,AGYWGDEV2VA2GXFIOTTX545DCUMQ","123MovieTime,Ravneet S.,Akash,Mohd Amaan,Pankaj,Sajan","Nice product,Not as effective as claimed, just an average product..,Good Product,bribing people for 5 star rating,Most worst machine i have ever seen,Just wow",900.0
B08S6RKT4L,"Balzano High Speed Nutri Blender/Mixer/Smoothie Maker - 500 Watt - Silver, 2 Jar",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances,2599.0,4290.0,39,4.4,2116,"Engineered & Designed in Italy and Made in India: Authentic and superior juicer mixer grinder developed with Indian expertise by Balzano, a leader in commercial and consumer mixing, grinding and blending. The Balzano Nutri Blender 500W is designed in Italy and made in India.|Superior mixing and grinding: Expertly designed system lets you effortlessly mix and grind the toughest ingredients in Indian cooking both wet and dry from turmeric and coconut to idli batter, smoothies and much more.|Commercial-grade components: Powerful 500 watt rated motor with overload protection for continuous operation, BPA free Tritan Jars with Tritan material Imported from USA|Single Knob Operation: Get the perfect control of your Balzano Nutri Blender 500W with just one single knob. Easy twist operation allows you to pulse and blend or grind.|Double safety interlock system: Jar and lid must be securely in place before blade or coupler will spin for a Convenient hands-free grinding|Stainless Steel Blades ?? Specially designed blending blade and grinding blade makes it easy to get the finest results is very less time.|Leak-proof BPA Free Tritan Jars: Will not leak, crack or dent thanks to robust double ball bearing cutter assemblies, premium stainless steel, and shatterproof tritan lids and locking tabs","AH2AVPUOI6A3TMI5OK6YM4II7HXA,AFY65T5MLGBO4CIMHS2HQASXETHA,AGJ2H3TVS44UM24XPHEXER4AGBLQ,AG7TH75OM43KHSIXXCFBZF63MNAQ,AFQJOOGXRMN263F22QY4LZYCWALA,AGQXUBN7LJR2F4IMZYO6PGOAG3DQ,AHGOLGDHHDPHLQIXJCEWKUMBERUQ,AH2UU7LYVU4G6TLQCQZTE23V72DQ","Trusted User,Pardeep singh,Captain Retail,SIDDHARTHA GOEL,Basa SD,Srini,C R PRABU,Karthikeyan N","Good product  but has a misleading information about warranty,Value for money,4.5 ? Small and Sturdy blender and versatile,Perfect for every kitchen,Awesome Product,Nice Product,Very nice blender,Worst product and service",1691.0
B09SZ5TWHW,"Swiss Military VC03 Wireless Car Vacuum Cleaner | Wireless Vacuum Cleaner for Home, Car, Living Room | Wireless Vacuum Cleaner Dust Collection/Lighting Car Pet Hair Vacuum with Powerful Motor","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|HandheldVacuums",1547.0,2890.0,46,3.9,463,"Small and portable, Dry wet amphibious and Strong suction|3 attachments can meet different needs, Can run for a long time and does not get heated|It can easily clean dust, debris, dog hair, cat hair and liquids|Equipped with a washable filter which has a longer life|Strong suction 120W high power motor with high efficiency dust vacuum","AGQB7NBV5YVA7UFL3TOP7HJ4YOWQ,AEMY4YVWA4HB2I27COY3GVPMIRRA,AGUNZGNJXOCN7LM2OWJY7ZH4EFHQ,AECLAPFHLKPUROW3OP3WUZDWVWIA,AGPSBG5VYA7MJYXUPP4KWCOGVUKA,AE532GAPNMVN65KBRQWSO2D7ALPA,AEWHTLRKEL4VW5AER3AN5FWUWOAQ,AE3USSWYJX32PTYGSCYTNTRCRTQQ","Axis Web Art Private Limited,Lily Shaw,madhab,NCR,Ganesh,Deb,Mona,Naveen","Not impressed with the purchase,???,Good project,Gets small clean up jobs done efficiently,Does the job,Works okay,Warranty Card not found inside the Box.,Succetion time could be on the higher side",1343.0
B0BLC2BYPX,"Zuvexa USB Rechargeable Electric Foam Maker - Handheld Milk Wand Mixer Frother for Hot Milk, Hand Blender Coffee, Egg Beater (Black)",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,499.0,1299.0,62,4.7,54,"The food taste stainless steel whisking head is removable and simple to clean. The frother wand has an easy and pleasant grip and is constructed of food-grade ABS. The internal strong, low-noise motor increases rotation speed without upsetting your family, giving you a peaceful morning.|There are 2 interchangeable, Multipurpose Whisks available. To create the ideal milk foam for your morning and afternoon coffee, Use the spring whisking head. Additionally, the balloon whisking head aids in beating eggs and light whipped cream.|The Built-in 1200mAh Rechargeable lithium battery powers the portable Milk frother, Eliminating the need for additional Batteries and saving you Money. Additionally, a simple Android USB cable that takes 6 hours to completely charge is included.|To Activate the Blue light on the coffee frother, Press the on/off Switch. As you keep Pressing the on/off button, The speed will alternate between low, Medium and High. To get the best frother effect, You may pick from a variety of speeds. Due to the strong motor of the frother, Please put it in a tall bottle or deeper container to prevent coffee or milk splashes.|Advanced mixing pulse technology, Which is less noisy and more robust is used in this milk foam maker. Stylishly designed in black to blend with any kitchen and appear sophisticated. To turn on or off, simply push the button. Foam may be made for coffee all types of Milks, Cream, Cappuccinos, Matcha lattes and hot chocolate with Ease.","AG6AS2KLLZMPPPEKF5RIJXTMA4FA,AEW6BC4YLRYKI5OZGG2TFQSVNPCQ,AGJHYTYSBPEBX6DRHFDVKOPUG3RQ,AHDOOBJBPVJQCWTNVD4L5VIQBBWA,AGXWSSAGJWT437I6SEHW2DBHPAUQ,AHP75RDBGYFPLYD5NVTHZMNJUOAQ,AFBWWOUHEYFHDWJOE42DN5YWO2MQ,AHHRYTCXJYJCRHFUK2EPOG7I3CHQ","shammi,Rippy Mittal,Kabeer,Kush,Vani Prabha,neha,Reena Chahar,Rameshwar","Little kitchen helper,An amazing product,Very good product nice to use,Handy gadget!,Easy to use and carry Great product ????,Best product,Light weight,Will definitely save your time....",800.0
B00P0R95EA,Usha IH2415 1500-Watt Immersion Heater (Silver),"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|ImmersionRods",510.0,640.0,20,4.1,7229,"Immersion Water heater; Wattage: 1500 Watts; ISI Certified ; Heating Substances: Beverages, Water ; Power Requirement: 230 - 250 V, 50 - 60 hz ; Thermostat: Yes. 15 minutes of uninterrupted heating and you are set for a warm bath|Power Socket : 3 Pin plug , Inner Heating Element: Copper; Outer Body Material: Bakelite|Product Dimensions: 30.5 Cms X 9 Cms X 9 Cms|Warranty: 2 years on product.Country of Origin: India|Included in the box: 1 immersion Water heater|Copper tube element with long lasting nickel plating for longer element life|Specially designed heating element for quick heating","AECYTJD5MC5XGEX75UZY6T64WX5A,AH2XKE5NKEOBKOJRDJIPNYQRLCTQ,AEWVKFD6YXNBTHT7Q7CPKAPC4MKA,AGGDIBNZQHVRAJZXVXAHKBV2Y4RQ,AELBP2ICNLTZNQ7LRFSLDTGXC2IQ,AFGCWE3XJSFV3SHN5EU2N5VXWAZA,AH44PHVDPA7E2JJWAMVD7ZRPUFEQ,AFVYZFTM3SUEGYESW55OJNGUAJVA","Durgaprasad g.,S K Hazra,Niraj k.,Sapan,Amazon Customer,ulavappa s asundi,Hitesh Nayak,Lakshmi S","Good water heater,Good quality,Good products,Good,Good,Good product,Good product,Brand value",130.0
B07W4HTS8Q,ACTIVA Instant 3 LTR 3 KVA SPECIAL Anti Rust Coated Tank Geyser with Full ABS Body with 5 Year Warranty Premium (White),"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",1899.0,3790.0,50,3.8,3842,"Manufactured under the guidance of highly qualified engineers to ensure the life of product, Note: Self installation and product will be repaired in our service center.|High quality thermostat to prevent from over heating.|BIS approved ISI specification on element to ensure the long lasting life.|Extra heavy duty element for extra heating and durability, 1+5 year warranty on this geyser (1 year complete and 5 year warranty on tank)|Special anti rust coating on tank and geyser to save it from rust or corrosion. (for long lasting life)","AH4ZZLZF5JO74MJ3E6WURPHAOKVA,AE4IRBIAL6D4FWUJDI7G3TDMZEZQ,AESVEGOP7LNFGOWRU36WVYYSKKKA,AH2S7L7OVGU76T5ASFGR72DKZI4A,AFR7VQD5YGYX2A73CJ46ZKRNAKBA,AE5TFI4AZKIO5BARSWZQCPMUQMTA,AGEQFLTLLFRSOOMQH4DGWAPT4YWA,AE5ZOLUY3TPAUBD2KP2BEG2KKC7Q","Gajendra Kumar sharma,Gagan,Lavi,Priyesh,Suketu Bhatt,Krish,varsha pandey,PRABHAKAR DESAI","Value for money,Goods,Pipe is not dilevered with gysure,Product is good but warranty service follow up is hectic & customer care service is pathetic,Good cooling, Fit finish not up to mark.,Value for money,good one for small town , high wattage  creating problem in metro apartment,Working Good",1891.0
B078JBK4GX,"Havells Instanio 1-Litre 3KW Instant Water Heater (Geyser), White Blue","Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",2599.0,4560.0,43,4.4,646,"Type: Instant ; Capacity: 1 Litre; Wattage: 3000 Watts; Pressure: 6.5 Bars ;4 Level Safety : Thermostat, Automatic Thermal Cut-Out, Pressure Release Valve and Heating Indicator|LED : Temperature Sensing Color changing LED Indicator for real-time hotness of the water|Outer Body: Rust and shock proof Plastic outer body for long life|Heating Element : Copper heating element offers superior heating performance with its excellent resistance to both oxidation and carbonization at high temperature setting and resists corrosion against extreme and hard water conditions|Inner Tank : Extra thick Stainless Steel Inner tank of superior 304 Level grade??|Warranty: 5 years on inner container, 2 years on Heating Element, 2 years comprehensive warranty|Product Dimensions: 20.5 cms x 29.4 cms x 18.5 cms","AH6MHH7KNPHZPN7D5YSSWDQITIMQ,AGLWXRPJ6PGDPIN7URZP2525SAHQ,AHFGSNUXSEGQ4CW3BIGW2ZPZUC4Q,AFAGO45Q2ZA4UJ3XXHEWFROOKBRQ,AFS6ULEVQVU2PN6FWRWWBKKFJCLA,AGDMSEPDHPK3IT7Q737N6Y233LVQ,AGRGLAA6BU4VXMEYJWIDRM5WLNMQ,AEODRIKLIM5JTCDNMGSLTRSZFNVA","Dev Shah,Amazon Customer,nidhi sharma,Amazon Customer,Kushal,I wish i was,Ranjeet S.,Amazon Customer","Good product,Excellent product,Good pruduct as of now.. ???,Best product,Happy with the product,Compact product,Must buy item.,Havell??s Instant Geyser",1961.0
B08S7V8YTN,"Lifelong 2-in1 Egg Boiler and Poacher 500-Watt (Transparent and Silver Grey), Boil 8 eggs, Poach 4 eggs, Easy to clean| 3 Boiling Modes, Stainless Steel Body and Heating Plate, Automatic Turn-Off",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|EggBoilers,1199.0,3500.0,66,4.3,1802,It comes with stainless steel body and flat heating plate which helps in boiling up to 8 eggs at a time within minutes.|3 variety of eggs soft/middle/hard|Boils 8 eggs at one time|4 Food Grade PP material Poach egg cups/tray || Automatic off feature|Egg ready indicator and water dry cut off|Steaming rack for easy cleaning|3 water levels,"AH3B5DMNZY5TWDFIRV76LBCK7BOA,AG2CU4JHAZYEWQCC7KV4KBLYDT4Q,AHT2V4MYATE6F4S62WMMNUAFTA6A,AHJU5CZJ7KQTPDEKA2URK6YC573A,AHVIOH2Z7CKWOZFK6ILKPPWOAUEQ,AFXJHAXEGOGYVUKP4HIERLJCGSRQ,AEATMWNUKI5O67DEVGKUJBZDATIA,AEJVMKYFUBDOVBR6ZEUPKQMWCV2Q","Virjesh,Manish Soni,MUKESH THAKUR,Abhijit Walvatkar,Indrajeet Chauhan,Ashok Abraham,Anushruti,Sravya","Easy to use, works really well.,Good experience so far,Good,Handy product,Looks great..,convenient and efficient to use,Time saving and effective.,Good",2301.0
